,episode,duration,G,loss,gamma,n_step,semi_gradient,alpha
0,24,201,200.0,0.03783620521426201,0.8,9,True,0.001
0,25,201,200.0,0.006312160287052393,0.8,9,True,0.001
0,26,162,161.0,0.02837270498275757,0.8,9,True,0.001
0,27,184,183.0,0.0423482283949852,0.8,9,True,0.001
0,28,172,171.0,0.018330061808228493,0.8,9,True,0.001
0,29,192,191.0,0.04834386706352234,0.8,9,True,0.001
0,30,201,200.0,0.07709670066833496,0.8,9,True,0.001
0,31,197,196.0,0.0224520992487669,0.8,9,True,0.001
0,32,201,200.0,0.03444430232048035,0.8,9,True,0.001
0,33,201,200.0,0.02065178006887436,0.8,9,True,0.001
0,34,201,200.0,0.13557489216327667,0.8,9,True,0.001
0,35,201,200.0,0.27511051297187805,0.8,9,True,0.001
0,36,201,200.0,0.14238685369491577,0.8,9,True,0.001
0,37,201,200.0,0.13245345652103424,0.8,9,True,0.001
0,38,201,200.0,0.25347110629081726,0.8,9,True,0.001
0,39,200,199.0,0.008368142880499363,0.8,9,True,0.001
0,40,201,200.0,0.19020479917526245,0.8,9,True,0.001
0,41,201,200.0,0.13689930737018585,0.8,9,True,0.001
0,42,196,195.0,0.0539691336452961,0.8,9,True,0.001
0,43,201,200.0,0.020199503749608994,0.8,9,True,0.001
0,44,201,200.0,0.04661443084478378,0.8,9,True,0.001
0,45,201,200.0,0.04337029159069061,0.8,9,True,0.001
0,46,201,200.0,0.2795773446559906,0.8,9,True,0.001
0,47,201,200.0,0.004160730168223381,0.8,9,True,0.001
0,48,192,191.0,0.18151022493839264,0.8,9,True,0.001
0,49,201,200.0,0.006861245259642601,0.8,9,True,0.001
0,50,201,200.0,0.04189794510602951,0.8,9,True,0.001
0,51,201,200.0,0.007232115603983402,0.8,9,True,0.001
0,52,163,162.0,0.019463226199150085,0.8,9,True,0.001
0,53,167,166.0,0.04481913894414902,0.8,9,True,0.001
0,54,201,200.0,0.0065575554035604,0.8,9,True,0.001
0,55,182,181.0,0.007948817685246468,0.8,9,True,0.001
0,56,110,109.0,0.057359419763088226,0.8,9,True,0.001
0,57,201,200.0,0.02422441728413105,0.8,9,True,0.001
0,58,76,75.0,0.018000002950429916,0.8,9,True,0.001
0,59,201,200.0,0.06006457656621933,0.8,9,True,0.001
0,60,196,195.0,0.024054331704974174,0.8,9,True,0.001
0,61,201,200.0,0.013988292776048183,0.8,9,True,0.001
0,62,201,200.0,0.09819059073925018,0.8,9,True,0.001
0,63,185,184.0,0.01049632765352726,0.8,9,True,0.001
0,64,201,200.0,0.005025279242545366,0.8,9,True,0.001
0,65,189,188.0,0.016232412308454514,0.8,9,True,0.001
0,66,27,26.0,0.0033422745764255524,0.8,9,True,0.001
0,67,103,102.0,0.0050514861941337585,0.8,9,True,0.001
0,68,158,157.0,0.3109227418899536,0.8,9,True,0.001
0,69,98,97.0,0.6141046285629272,0.8,9,True,0.001
0,70,201,200.0,0.007445549126714468,0.8,9,True,0.001
0,71,201,200.0,0.15197674930095673,0.8,9,True,0.001
0,72,201,200.0,0.09269558638334274,0.8,9,True,0.001
0,73,170,169.0,0.04114660248160362,0.8,9,True,0.001
0,74,183,182.0,0.1052989810705185,0.8,9,True,0.001
0,75,201,200.0,0.04452161490917206,0.8,9,True,0.001
0,76,142,141.0,0.013765694573521614,0.8,9,True,0.001
0,77,159,158.0,0.0748203843832016,0.8,9,True,0.001
0,78,71,70.0,0.009281430393457413,0.8,9,True,0.001
0,79,133,132.0,0.3267466127872467,0.8,9,True,0.001
0,80,161,160.0,0.03955550491809845,0.8,9,True,0.001
0,81,166,165.0,0.17501357197761536,0.8,9,True,0.001
0,82,201,200.0,0.018013712018728256,0.8,9,True,0.001
0,83,126,125.0,0.007604402955621481,0.8,9,True,0.001
0,84,180,179.0,0.022101784124970436,0.8,9,True,0.001
0,85,201,200.0,0.03376717120409012,0.8,9,True,0.001
0,86,155,154.0,0.008762850426137447,0.8,9,True,0.001
0,87,29,28.0,0.06559275090694427,0.8,9,True,0.001
0,88,162,161.0,0.006666066125035286,0.8,9,True,0.001
0,89,163,162.0,0.04268611967563629,0.8,9,True,0.001
0,90,176,175.0,0.008476334623992443,0.8,9,True,0.001
0,91,201,200.0,0.03347034007310867,0.8,9,True,0.001
0,92,185,184.0,0.10166230797767639,0.8,9,True,0.001
0,93,153,152.0,0.11242996156215668,0.8,9,True,0.001
0,94,189,188.0,0.012955298647284508,0.8,9,True,0.001
0,95,19,18.0,0.14308008551597595,0.8,9,True,0.001
0,96,175,174.0,0.010906019248068333,0.8,9,True,0.001
0,97,65,64.0,0.018975716084241867,0.8,9,True,0.001
0,98,194,193.0,0.029332151636481285,0.8,9,True,0.001
0,99,201,200.0,0.022395048290491104,0.8,9,True,0.001
0,0,16,15.0,0,0.8,9,True,0.001
0,1,24,23.0,0,0.8,9,True,0.001
0,2,30,29.0,11.393132209777832,0.8,9,True,0.001
0,3,19,18.0,7.522406578063965,0.8,9,True,0.001
0,4,24,23.0,4.288474082946777,0.8,9,True,0.001
0,5,38,37.0,1.3031413555145264,0.8,9,True,0.001
0,6,22,21.0,1.4041664600372314,0.8,9,True,0.001
0,7,11,10.0,1.8385571241378784,0.8,9,True,0.001
0,8,41,40.0,0.8289812803268433,0.8,9,True,0.001
0,9,68,67.0,0.40006643533706665,0.8,9,True,0.001
0,10,54,53.0,0.4015040695667267,0.8,9,True,0.001
0,11,111,110.0,0.09912437200546265,0.8,9,True,0.001
0,12,167,166.0,0.18438273668289185,0.8,9,True,0.001
0,13,181,180.0,0.24419191479682922,0.8,9,True,0.001
0,14,201,200.0,0.0720086395740509,0.8,9,True,0.001
0,15,201,200.0,0.13590414822101593,0.8,9,True,0.001
0,16,197,196.0,0.0812726691365242,0.8,9,True,0.001
0,17,201,200.0,0.03559422120451927,0.8,9,True,0.001
0,18,201,200.0,0.05432794243097305,0.8,9,True,0.001
0,19,201,200.0,0.028854528442025185,0.8,9,True,0.001
0,20,185,184.0,0.028567682951688766,0.8,9,True,0.001
0,21,200,199.0,0.08393175899982452,0.8,9,True,0.001
0,22,192,191.0,0.13902045786380768,0.8,9,True,0.001
0,23,193,192.0,0.014481951482594013,0.8,9,True,0.001
0,24,201,200.0,0.016055915504693985,0.8,9,True,0.001
0,25,187,186.0,0.04624604433774948,0.8,9,True,0.001
0,26,201,200.0,0.10933378338813782,0.8,9,True,0.001
0,27,163,162.0,0.021466342732310295,0.8,9,True,0.001
0,28,201,200.0,0.017351729795336723,0.8,9,True,0.001
0,29,201,200.0,0.15405915677547455,0.8,9,True,0.001
0,30,201,200.0,0.028595544397830963,0.8,9,True,0.001
0,31,200,199.0,0.02383413352072239,0.8,9,True,0.001
0,32,201,200.0,0.011281965300440788,0.8,9,True,0.001
0,33,201,200.0,0.01948714815080166,0.8,9,True,0.001
0,34,201,200.0,0.01710362918674946,0.8,9,True,0.001
0,35,201,200.0,0.2353607714176178,0.8,9,True,0.001
0,36,201,200.0,0.05241191014647484,0.8,9,True,0.001
0,37,201,200.0,0.014360297471284866,0.8,9,True,0.001
0,38,201,200.0,0.02489052154123783,0.8,9,True,0.001
0,39,201,200.0,0.03616015613079071,0.8,9,True,0.001
0,40,201,200.0,0.020661799237132072,0.8,9,True,0.001
0,41,201,200.0,0.01583656296133995,0.8,9,True,0.001
0,42,201,200.0,0.01091658603399992,0.8,9,True,0.001
0,43,201,200.0,0.005215214565396309,0.8,9,True,0.001
0,44,166,165.0,0.04390576854348183,0.8,9,True,0.001
0,45,201,200.0,0.015080836601555347,0.8,9,True,0.001
0,46,201,200.0,0.04869886860251427,0.8,9,True,0.001
0,47,94,93.0,0.06902098655700684,0.8,9,True,0.001
0,48,201,200.0,0.032394371926784515,0.8,9,True,0.001
0,49,105,104.0,0.0114268958568573,0.8,9,True,0.001
0,50,201,200.0,0.04729476943612099,0.8,9,True,0.001
0,51,127,126.0,0.24372942745685577,0.8,9,True,0.001
0,52,179,178.0,0.22588932514190674,0.8,9,True,0.001
0,53,169,168.0,0.14309366047382355,0.8,9,True,0.001
0,54,201,200.0,0.4364147484302521,0.8,9,True,0.001
0,55,201,200.0,0.007579483091831207,0.8,9,True,0.001
0,56,162,161.0,0.05366614833474159,0.8,9,True,0.001
0,57,99,98.0,0.3102445602416992,0.8,9,True,0.001
0,58,119,118.0,0.08558356761932373,0.8,9,True,0.001
0,59,201,200.0,0.025305578485131264,0.8,9,True,0.001
0,60,158,157.0,0.07660220563411713,0.8,9,True,0.001
0,61,17,16.0,0.013670648448169231,0.8,9,True,0.001
0,62,113,112.0,0.03995957225561142,0.8,9,True,0.001
0,63,138,137.0,0.011778293177485466,0.8,9,True,0.001
0,64,14,13.0,0.019694926217198372,0.8,9,True,0.001
0,65,159,158.0,0.18842752277851105,0.8,9,True,0.001
0,66,189,188.0,0.17610463500022888,0.8,9,True,0.001
0,67,201,200.0,0.31239765882492065,0.8,9,True,0.001
0,68,134,133.0,0.20664560794830322,0.8,9,True,0.001
0,69,117,116.0,0.05968058109283447,0.8,9,True,0.001
0,70,68,67.0,0.2600648105144501,0.8,9,True,0.001
0,71,201,200.0,0.03811294957995415,0.8,9,True,0.001
0,72,201,200.0,0.044746771454811096,0.8,9,True,0.001
0,73,201,200.0,0.05001700296998024,0.8,9,True,0.001
0,74,127,126.0,0.008322159759700298,0.8,9,True,0.001
0,75,148,147.0,0.008376836776733398,0.8,9,True,0.001
0,76,201,200.0,0.11901849508285522,0.8,9,True,0.001
0,77,142,141.0,0.010240817442536354,0.8,9,True,0.001
0,78,201,200.0,0.017784593626856804,0.8,9,True,0.001
0,79,149,148.0,0.279104083776474,0.8,9,True,0.001
0,80,201,200.0,0.07985064387321472,0.8,9,True,0.001
0,81,165,164.0,0.009123790077865124,0.8,9,True,0.001
0,82,121,120.0,0.2549312710762024,0.8,9,True,0.001
0,83,201,200.0,0.12722152471542358,0.8,9,True,0.001
0,84,201,200.0,0.13871468603610992,0.8,9,True,0.001
0,85,201,200.0,0.02756914123892784,0.8,9,True,0.001
0,86,198,197.0,0.20002061128616333,0.8,9,True,0.001
0,87,197,196.0,0.017188571393489838,0.8,9,True,0.001
0,88,134,133.0,0.08901482820510864,0.8,9,True,0.001
0,89,201,200.0,0.013005477376282215,0.8,9,True,0.001
0,90,151,150.0,0.0149032948538661,0.8,9,True,0.001
0,91,167,166.0,0.008466029539704323,0.8,9,True,0.001
0,92,201,200.0,0.01753406599164009,0.8,9,True,0.001
0,93,197,196.0,0.009265718050301075,0.8,9,True,0.001
0,94,201,200.0,0.0685560330748558,0.8,9,True,0.001
0,95,170,169.0,0.20169749855995178,0.8,9,True,0.001
0,96,201,200.0,0.03941833972930908,0.8,9,True,0.001
0,97,190,189.0,0.11796237528324127,0.8,9,True,0.001
0,98,189,188.0,0.021152431145310402,0.8,9,True,0.001
0,99,22,21.0,0.1399083137512207,0.8,9,True,0.001
0,0,17,16.0,0,0.8,9,True,0.001
0,1,20,19.0,0,0.8,9,True,0.001
0,2,13,12.0,16.147354125976562,0.8,9,True,0.001
0,3,19,18.0,12.053871154785156,0.8,9,True,0.001
0,4,15,14.0,9.318979263305664,0.8,9,True,0.001
0,5,14,13.0,7.2587690353393555,0.8,9,True,0.001
0,6,28,27.0,3.9728689193725586,0.8,9,True,0.001
0,7,15,14.0,3.3201136589050293,0.8,9,True,0.001
0,8,53,52.0,0.5486690998077393,0.8,9,True,0.001
0,9,13,12.0,1.0880398750305176,0.8,9,True,0.001
0,10,14,13.0,0.6541970372200012,0.8,9,True,0.001
0,11,45,44.0,0.5621355175971985,0.8,9,True,0.001
0,12,32,31.0,0.4420572519302368,0.8,9,True,0.001
0,13,63,62.0,0.35819515585899353,0.8,9,True,0.001
0,14,74,73.0,0.28722065687179565,0.8,9,True,0.001
0,15,81,80.0,0.359413743019104,0.8,9,True,0.001
0,16,136,135.0,0.3372447192668915,0.8,9,True,0.001
0,17,139,138.0,0.1051047146320343,0.8,9,True,0.001
0,18,195,194.0,0.1900343894958496,0.8,9,True,0.001
0,19,201,200.0,0.08768785744905472,0.8,9,True,0.001
0,20,201,200.0,0.05759476125240326,0.8,9,True,0.001
0,21,160,159.0,0.09596313536167145,0.8,9,True,0.001
0,22,157,156.0,0.0672827661037445,0.8,9,True,0.001
0,23,201,200.0,0.07913140952587128,0.8,9,True,0.001
0,24,201,200.0,0.10859367251396179,0.8,9,True,0.001
0,25,201,200.0,0.24590343236923218,0.8,9,True,0.001
0,26,201,200.0,0.12623101472854614,0.8,9,True,0.001
0,27,201,200.0,0.014848634600639343,0.8,9,True,0.001
0,28,189,188.0,0.1629735827445984,0.8,9,True,0.001
0,29,187,186.0,0.14156657457351685,0.8,9,True,0.001
0,30,161,160.0,0.032628707587718964,0.8,9,True,0.001
0,31,184,183.0,0.017052534967660904,0.8,9,True,0.001
0,32,201,200.0,0.01883021928369999,0.8,9,True,0.001
0,33,121,120.0,0.06623373180627823,0.8,9,True,0.001
0,34,184,183.0,0.030580872669816017,0.8,9,True,0.001
0,35,194,193.0,0.02212921902537346,0.8,9,True,0.001
0,36,166,165.0,0.09555915743112564,0.8,9,True,0.001
0,37,146,145.0,0.04885976389050484,0.8,9,True,0.001
0,38,154,153.0,0.022614434361457825,0.8,9,True,0.001
0,39,201,200.0,0.2608420252799988,0.8,9,True,0.001
0,40,159,158.0,0.07763715833425522,0.8,9,True,0.001
0,41,183,182.0,0.006047382019460201,0.8,9,True,0.001
0,42,169,168.0,0.16643893718719482,0.8,9,True,0.001
0,43,148,147.0,0.03077862411737442,0.8,9,True,0.001
0,44,136,135.0,0.09805330634117126,0.8,9,True,0.001
0,45,201,200.0,0.003908737562596798,0.8,9,True,0.001
0,46,114,113.0,0.005857666023075581,0.8,9,True,0.001
0,47,201,200.0,0.03533878177404404,0.8,9,True,0.001
0,48,178,177.0,0.003422547597438097,0.8,9,True,0.001
0,49,183,182.0,0.002621433697640896,0.8,9,True,0.001
0,50,96,95.0,0.046002358198165894,0.8,9,True,0.001
0,51,168,167.0,0.02665843814611435,0.8,9,True,0.001
0,52,37,36.0,0.27296847105026245,0.8,9,True,0.001
0,53,137,136.0,0.006795807275921106,0.8,9,True,0.001
0,54,158,157.0,0.006707357708364725,0.8,9,True,0.001
0,55,180,179.0,0.03936969116330147,0.8,9,True,0.001
0,56,201,200.0,0.04494854435324669,0.8,9,True,0.001
0,57,179,178.0,0.0039177886210381985,0.8,9,True,0.001
0,58,157,156.0,0.020503472536802292,0.8,9,True,0.001
0,59,140,139.0,0.01816776767373085,0.8,9,True,0.001
0,60,157,156.0,0.0013821260072290897,0.8,9,True,0.001
0,61,150,149.0,0.0032083892729133368,0.8,9,True,0.001
0,62,157,156.0,0.006925890687853098,0.8,9,True,0.001
0,63,180,179.0,0.016510872170329094,0.8,9,True,0.001
0,64,122,121.0,0.012977966107428074,0.8,9,True,0.001
0,65,111,110.0,0.0038813003338873386,0.8,9,True,0.001
0,66,158,157.0,0.011793920770287514,0.8,9,True,0.001
0,67,160,159.0,0.0019474169239401817,0.8,9,True,0.001
0,68,171,170.0,0.00928821787238121,0.8,9,True,0.001
0,69,149,148.0,0.0024207797832787037,0.8,9,True,0.001
0,70,178,177.0,0.0028320769779384136,0.8,9,True,0.001
0,71,155,154.0,0.001993721816688776,0.8,9,True,0.001
0,72,160,159.0,0.005435364320874214,0.8,9,True,0.001
0,73,167,166.0,0.10309835523366928,0.8,9,True,0.001
0,74,163,162.0,0.0022299867123365402,0.8,9,True,0.001
0,75,168,167.0,0.021555213257670403,0.8,9,True,0.001
0,76,186,185.0,0.00514831580221653,0.8,9,True,0.001
0,77,160,159.0,0.0041528502479195595,0.8,9,True,0.001
0,78,146,145.0,0.005845367442816496,0.8,9,True,0.001
0,79,201,200.0,0.012773120775818825,0.8,9,True,0.001
0,80,178,177.0,0.007166997995227575,0.8,9,True,0.001
0,81,201,200.0,0.2525482773780823,0.8,9,True,0.001
0,82,129,128.0,0.0024711256846785545,0.8,9,True,0.001
0,83,85,84.0,0.005467110779136419,0.8,9,True,0.001
0,84,159,158.0,0.0015876935794949532,0.8,9,True,0.001
0,85,139,138.0,0.008043123409152031,0.8,9,True,0.001
0,86,201,200.0,0.0045531499199569225,0.8,9,True,0.001
0,87,201,200.0,0.03321653604507446,0.8,9,True,0.001
0,88,138,137.0,0.14598606526851654,0.8,9,True,0.001
0,89,127,126.0,0.017583483830094337,0.8,9,True,0.001
0,90,151,150.0,0.008297156542539597,0.8,9,True,0.001
0,91,155,154.0,0.002764521399512887,0.8,9,True,0.001
0,92,121,120.0,0.012101670727133751,0.8,9,True,0.001
0,93,201,200.0,0.004462313372641802,0.8,9,True,0.001
0,94,132,131.0,0.00189939234405756,0.8,9,True,0.001
0,95,62,61.0,0.008444622159004211,0.8,9,True,0.001
0,96,68,67.0,0.009398547001183033,0.8,9,True,0.001
0,97,150,149.0,0.11824888736009598,0.8,9,True,0.001
0,98,82,81.0,0.1546000987291336,0.8,9,True,0.001
0,99,166,165.0,0.008518021553754807,0.8,9,True,0.001
0,0,17,16.0,0,0.8,9,True,0.001
0,1,19,18.0,0,0.8,9,True,0.001
0,2,22,21.0,14.461771965026855,0.8,9,True,0.001
0,3,63,62.0,2.5083751678466797,0.8,9,True,0.001
0,4,33,32.0,0.9039191603660583,0.8,9,True,0.001
0,5,19,18.0,1.237703561782837,0.8,9,True,0.001
0,6,20,19.0,1.1354173421859741,0.8,9,True,0.001
0,7,17,16.0,1.1876466274261475,0.8,9,True,0.001
0,8,19,18.0,0.626656174659729,0.8,9,True,0.001
0,9,20,19.0,0.8291272521018982,0.8,9,True,0.001
0,10,26,25.0,0.48537492752075195,0.8,9,True,0.001
0,11,29,28.0,0.536129891872406,0.8,9,True,0.001
0,12,45,44.0,0.5129483342170715,0.8,9,True,0.001
0,13,68,67.0,0.2529805600643158,0.8,9,True,0.001
0,14,51,50.0,0.32148241996765137,0.8,9,True,0.001
0,15,201,200.0,0.12254536896944046,0.8,9,True,0.001
0,16,139,138.0,0.1450769007205963,0.8,9,True,0.001
0,17,148,147.0,0.14032013714313507,0.8,9,True,0.001
0,18,201,200.0,0.11042333394289017,0.8,9,True,0.001
0,19,201,200.0,0.3305792510509491,0.8,9,True,0.001
0,20,190,189.0,0.06076368689537048,0.8,9,True,0.001
0,21,181,180.0,0.05842239782214165,0.8,9,True,0.001
0,22,166,165.0,0.05334656685590744,0.8,9,True,0.001
0,23,187,186.0,0.022082675248384476,0.8,9,True,0.001
0,24,201,200.0,0.01917065680027008,0.8,9,True,0.001
0,25,181,180.0,0.1308901309967041,0.8,9,True,0.001
0,26,171,170.0,0.01728670671582222,0.8,9,True,0.001
0,27,201,200.0,0.09818126261234283,0.8,9,True,0.001
0,28,201,200.0,0.019232504069805145,0.8,9,True,0.001
0,29,193,192.0,0.04654534533619881,0.8,9,True,0.001
0,30,201,200.0,0.013046682812273502,0.8,9,True,0.001
0,31,201,200.0,0.02798534370958805,0.8,9,True,0.001
0,32,201,200.0,0.022709164768457413,0.8,9,True,0.001
0,33,201,200.0,0.07329176366329193,0.8,9,True,0.001
0,34,201,200.0,0.030547868460416794,0.8,9,True,0.001
0,35,201,200.0,0.010258295573294163,0.8,9,True,0.001
0,36,201,200.0,0.536623477935791,0.8,9,True,0.001
0,37,201,200.0,0.031752243638038635,0.8,9,True,0.001
0,38,201,200.0,0.06628027558326721,0.8,9,True,0.001
0,39,201,200.0,0.010129418224096298,0.8,9,True,0.001
0,40,201,200.0,0.0276709645986557,0.8,9,True,0.001
0,41,201,200.0,0.11044348776340485,0.8,9,True,0.001
0,42,162,161.0,0.03339410200715065,0.8,9,True,0.001
0,43,174,173.0,0.10372738540172577,0.8,9,True,0.001
0,44,201,200.0,0.016072088852524757,0.8,9,True,0.001
0,45,164,163.0,0.05258011072874069,0.8,9,True,0.001
0,46,183,182.0,0.013037621974945068,0.8,9,True,0.001
0,47,201,200.0,0.005967619828879833,0.8,9,True,0.001
0,48,201,200.0,0.010100889950990677,0.8,9,True,0.001
0,49,175,174.0,0.13249394297599792,0.8,9,True,0.001
0,50,201,200.0,0.18130473792552948,0.8,9,True,0.001
0,51,186,185.0,0.009535846300423145,0.8,9,True,0.001
0,52,201,200.0,0.05016804486513138,0.8,9,True,0.001
0,53,198,197.0,0.13228552043437958,0.8,9,True,0.001
0,54,201,200.0,0.12283537536859512,0.8,9,True,0.001
0,55,201,200.0,0.04065119847655296,0.8,9,True,0.001
0,56,201,200.0,0.04562648385763168,0.8,9,True,0.001
0,57,201,200.0,0.02170235849916935,0.8,9,True,0.001
0,58,190,189.0,0.137416809797287,0.8,9,True,0.001
0,59,145,144.0,0.03591873496770859,0.8,9,True,0.001
0,60,201,200.0,0.24578973650932312,0.8,9,True,0.001
0,61,134,133.0,0.053557366132736206,0.8,9,True,0.001
0,62,201,200.0,0.024337779730558395,0.8,9,True,0.001
0,63,180,179.0,0.08177868276834488,0.8,9,True,0.001
0,64,201,200.0,0.016552818939089775,0.8,9,True,0.001
0,65,201,200.0,0.0063404212705791,0.8,9,True,0.001
0,66,184,183.0,0.03967776522040367,0.8,9,True,0.001
0,67,201,200.0,0.019123157486319542,0.8,9,True,0.001
0,68,201,200.0,0.12056358903646469,0.8,9,True,0.001
0,69,183,182.0,0.047756340354681015,0.8,9,True,0.001
0,70,88,87.0,0.0351572223007679,0.8,9,True,0.001
0,71,201,200.0,0.008166338317096233,0.8,9,True,0.001
0,72,201,200.0,0.011002438142895699,0.8,9,True,0.001
0,73,36,35.0,0.014134485274553299,0.8,9,True,0.001
0,74,188,187.0,0.0449301078915596,0.8,9,True,0.001
0,75,157,156.0,0.022672025486826897,0.8,9,True,0.001
0,76,183,182.0,0.019324423745274544,0.8,9,True,0.001
0,77,164,163.0,0.026148784905672073,0.8,9,True,0.001
0,78,127,126.0,0.011341728270053864,0.8,9,True,0.001
0,79,33,32.0,0.008291259407997131,0.8,9,True,0.001
0,80,21,20.0,0.006270026788115501,0.8,9,True,0.001
0,81,61,60.0,0.030540533363819122,0.8,9,True,0.001
0,82,175,174.0,0.02424144372344017,0.8,9,True,0.001
0,83,201,200.0,0.04225686192512512,0.8,9,True,0.001
0,84,173,172.0,0.01752653531730175,0.8,9,True,0.001
0,85,181,180.0,0.009392989799380302,0.8,9,True,0.001
0,86,94,93.0,0.022589724510908127,0.8,9,True,0.001
0,87,191,190.0,0.03281867876648903,0.8,9,True,0.001
0,88,151,150.0,0.016937049105763435,0.8,9,True,0.001
0,89,187,186.0,0.013109284453094006,0.8,9,True,0.001
0,90,116,115.0,0.024950919672846794,0.8,9,True,0.001
0,91,201,200.0,0.020163245499134064,0.8,9,True,0.001
0,92,191,190.0,0.008672310039401054,0.8,9,True,0.001
0,93,166,165.0,0.011162940412759781,0.8,9,True,0.001
0,94,170,169.0,0.010249636135995388,0.8,9,True,0.001
0,95,201,200.0,0.01832898147404194,0.8,9,True,0.001
0,96,201,200.0,0.04394584894180298,0.8,9,True,0.001
0,97,110,109.0,0.0814962387084961,0.8,9,True,0.001
0,98,190,189.0,0.010295389220118523,0.8,9,True,0.001
0,99,157,156.0,0.026456745341420174,0.8,9,True,0.001
0,0,33,32.0,0,0.8,9,True,0.001
0,1,39,38.0,11.314428329467773,0.8,9,True,0.001
0,2,16,15.0,8.414122581481934,0.8,9,True,0.001
0,3,19,18.0,5.529046058654785,0.8,9,True,0.001
0,4,36,35.0,2.067246675491333,0.8,9,True,0.001
0,5,29,28.0,1.7424031496047974,0.8,9,True,0.001
0,6,30,29.0,0.3782988488674164,0.8,9,True,0.001
0,7,13,12.0,0.7395972609519958,0.8,9,True,0.001
0,8,54,53.0,0.5423977375030518,0.8,9,True,0.001
0,9,50,49.0,0.47038963437080383,0.8,9,True,0.001
0,10,29,28.0,0.2558743953704834,0.8,9,True,0.001
0,11,43,42.0,0.15154008567333221,0.8,9,True,0.001
0,12,77,76.0,0.3002772629261017,0.8,9,True,0.001
0,13,64,63.0,0.41497674584388733,0.8,9,True,0.001
0,14,73,72.0,0.2294885516166687,0.8,9,True,0.001
0,15,137,136.0,0.2404855191707611,0.8,9,True,0.001
0,16,98,97.0,0.051414430141448975,0.8,9,True,0.001
0,17,144,143.0,0.15681131184101105,0.8,9,True,0.001
0,18,149,148.0,0.08493109792470932,0.8,9,True,0.001
0,19,201,200.0,0.10177048295736313,0.8,9,True,0.001
0,20,201,200.0,0.18436026573181152,0.8,9,True,0.001
0,21,196,195.0,0.008972957730293274,0.8,9,True,0.001
0,22,201,200.0,0.06347035616636276,0.8,9,True,0.001
0,23,201,200.0,0.027006050571799278,0.8,9,True,0.001
0,24,172,171.0,0.14530572295188904,0.8,9,True,0.001
0,25,201,200.0,0.2227926105260849,0.8,9,True,0.001
0,26,177,176.0,0.019891077652573586,0.8,9,True,0.001
0,27,201,200.0,0.04828658699989319,0.8,9,True,0.001
0,28,201,200.0,0.04657883569598198,0.8,9,True,0.001
0,29,201,200.0,0.1665572226047516,0.8,9,True,0.001
0,30,161,160.0,0.04067426547408104,0.8,9,True,0.001
0,31,201,200.0,0.019898397848010063,0.8,9,True,0.001
0,32,201,200.0,0.014478900469839573,0.8,9,True,0.001
0,33,201,200.0,0.03465157747268677,0.8,9,True,0.001
0,34,201,200.0,0.03522360697388649,0.8,9,True,0.001
0,35,194,193.0,0.12159845978021622,0.8,9,True,0.001
0,36,201,200.0,0.2703092396259308,0.8,9,True,0.001
0,37,174,173.0,0.02961486391723156,0.8,9,True,0.001
0,38,201,200.0,0.27054211497306824,0.8,9,True,0.001
0,39,190,189.0,0.005217285826802254,0.8,9,True,0.001
0,40,201,200.0,0.006090186070650816,0.8,9,True,0.001
0,41,200,199.0,0.010100707411766052,0.8,9,True,0.001
0,42,201,200.0,0.03200942650437355,0.8,9,True,0.001
0,43,201,200.0,0.06527873873710632,0.8,9,True,0.001
0,44,195,194.0,0.003571838140487671,0.8,9,True,0.001
0,45,201,200.0,0.0081174923107028,0.8,9,True,0.001
0,46,24,23.0,0.015340553596615791,0.8,9,True,0.001
0,47,11,10.0,0.012623332440853119,0.8,9,True,0.001
0,48,201,200.0,0.2584735155105591,0.8,9,True,0.001
0,49,195,194.0,0.06296737492084503,0.8,9,True,0.001
0,50,201,200.0,0.050344906747341156,0.8,9,True,0.001
0,51,201,200.0,0.008917505852878094,0.8,9,True,0.001
0,52,201,200.0,0.013723257929086685,0.8,9,True,0.001
0,53,201,200.0,0.036439448595047,0.8,9,True,0.001
0,54,102,101.0,0.1569702923297882,0.8,9,True,0.001
0,55,201,200.0,0.1094488650560379,0.8,9,True,0.001
0,56,201,200.0,0.056781113147735596,0.8,9,True,0.001
0,57,201,200.0,0.017058363184332848,0.8,9,True,0.001
0,58,133,132.0,0.012822938151657581,0.8,9,True,0.001
0,59,191,190.0,0.05226588994264603,0.8,9,True,0.001
0,60,201,200.0,0.04291793704032898,0.8,9,True,0.001
0,61,201,200.0,0.007639507297426462,0.8,9,True,0.001
0,62,137,136.0,0.013841296546161175,0.8,9,True,0.001
0,63,162,161.0,0.045249681919813156,0.8,9,True,0.001
0,64,201,200.0,0.01719142496585846,0.8,9,True,0.001
0,65,201,200.0,0.011164097115397453,0.8,9,True,0.001
0,66,201,200.0,0.004713470581918955,0.8,9,True,0.001
0,67,201,200.0,0.02126343362033367,0.8,9,True,0.001
0,68,85,84.0,0.008513080887496471,0.8,9,True,0.001
0,69,201,200.0,0.022900285199284554,0.8,9,True,0.001
0,70,201,200.0,0.08812040835618973,0.8,9,True,0.001
0,71,201,200.0,0.01046469621360302,0.8,9,True,0.001
0,72,161,160.0,0.004168334882706404,0.8,9,True,0.001
0,73,187,186.0,0.04607212916016579,0.8,9,True,0.001
0,74,201,200.0,0.008278293535113335,0.8,9,True,0.001
0,75,201,200.0,0.15237407386302948,0.8,9,True,0.001
